flow_duration,Header_Length,Protocol Type,Rate,fin_flag_number,syn_flag_number,psh_flag_number,ack_flag_number,rst_flag_number,ack_count,syn_count,urg_count,rst_count,fin_count,Min,Max,AVG,IAT,Number,Magnitue,Radius,Variance,Weight,APS,ABPS,subARP,Predicted_Label,Detection_Method
0.2419068813323974,46.0,6.0,8.267644099184826,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,70.0,62.5,0.2419068813323974,2.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0244340896606445,40.0,6.0,204.6321376995433,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,58.0,339.0,126.6,0.0061085224151611,5.0,120.33333333333331,8773.444444444445,0.0,6.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0265431404113769,40.0,6.0,188.37258600556905,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,64.0,143.0,89.8,0.0066357851028442,5.0,89.66666666666666,693.4444444444445,0.0,6.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.215411901473999,46.0,6.0,9.284538070155827,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,70.0,62.5,0.215411901473999,2.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.5120949745178223,40.0,6.0,15.622102145276138,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,54.0,523.0,130.0,0.0731564249311174,8.0,130.0,18326.25,338.375,16.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0513842105865478,40.0,6.0,116.76738693677184,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,54.0,82.0,60.0,0.0102768421173095,6.0,60.0,64.0,0.0,9.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0055611133575439,40.0,6.0,359.6402143622722,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,55.0,54.5,0.0055611133575439,2.0,54.5,0.0,0.0,1.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.3573241233825683,40.0,6.0,11.194318374405997,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,86.0,71.0,0.1191080411275227,4.0,71.0,226.0,1.3061224489795915,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
2.408027648925781e-05,0.0,2054.0,83055.52475247525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,83055.52475247525,0.0,0.0,DoS-High_Rate_Attack,Rule-Based (Rate)
1.373126983642578,40.888888888888886,6.0,19.66314865386699,0.0,1.0,0.0,0.0,0.0,25.0,2.0,0.0,1.0,2.0,54.0,1456.0,498.4074074074074,0.0528125762939453,27.0,497.5961538461538,345019.000739645,0.9455542698103684,182.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.4629368782043457,40.0,6.0,38.882190742329655,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,54.0,1452.0,397.8333333333333,0.0272315810708438,18.0,379.0875,236223.7471875,3.87668937278063,80.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0231490135192871,46.0,6.0,86.39677014027643,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,70.0,62.5,0.0231490135192871,2.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
