flow_duration,Header_Length,Protocol Type,Rate,fin_flag_number,syn_flag_number,psh_flag_number,ack_flag_number,rst_flag_number,ack_count,syn_count,urg_count,rst_count,fin_count,Min,Max,AVG,IAT,Number,Magnitue,Radius,Variance,Weight,APS,ABPS,subARP,label
0.05309915542602539,46.0,6.0,37.66538250850867,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,66.0,60.5,0.05309915542602539,2.0,60.5,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
0.2654571533203125,40.0,6.0,15.068345116974191,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,86.0,69.0,0.0884857177734375,4.0,69.0,226.0,1.3061224489795917,4.0,0.0,0.0,0.0,MiTM
0.3393700122833252,40.0,6.0,17.679817847284816,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,54.0,1454.0,481.8333333333333,0.06787400245666504,6.0,387.25,171479.875,138.96928884807673,8.0,0.0,0.0,0.0,MiTM
0.07072114944458008,20.0,17.0,28.280083337266458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,74.0,68.0,0.07072114944458008,2.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
2.7839529514312744,20.0,17.0,81.53873429624437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,250.0,156.3920704845815,0.012318375891288825,227.0,153.01602564102564,2185.3230237357743,8.09860604928814,11076.0,0.0,0.0,0.0,MiTM
0.07613182067871094,20.0,17.0,26.27022422648127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,74.0,68.0,0.07613182067871094,2.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
2.8080480098724365,20.0,17.0,77.63400028545212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1236.0,247.8440366972477,0.012940313409550399,218.0,205.2603375527426,25956.89736010967,257.5577256076092,9480.0,0.0,0.0,0.0,MiTM
0.9301209449768066,40.0,6.0,8.601031987511567,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,54.0,1454.0,379.25,0.13287442071097239,8.0,379.25,165889.6875,179.54178145087235,16.0,0.0,0.0,0.0,MiTM
0.05079984664916992,46.0,6.0,39.370197587647255,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,66.0,60.5,0.05079984664916992,2.0,60.5,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
2.8599748611450195,20.0,17.0,69.9306846074612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,276.0,172.17,0.014371732970577988,200.0,171.92069206920692,2949.9082125834343,4.924412317135468,9999.0,0.0,0.0,0.0,MiTM
